timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/05 21:17:21.612, 0, 0, 351, 16303, 21.36
2026/04/05 21:17:22.613, 0, 0, 351, 16303, 21.38
2026/04/05 21:17:23.613, 0, 0, 351, 16303, 21.38
2026/04/05 21:17:24.613, 0, 0, 351, 16303, 21.43
2026/04/05 21:17:25.613, 0, 0, 351, 16303, 21.41
2026/04/05 21:17:26.613, 0, 0, 351, 16303, 21.56
2026/04/05 21:17:27.614, 0, 0, 351, 16303, 21.57
2026/04/05 21:17:28.614, 0, 0, 351, 16303, 21.38
2026/04/05 21:17:29.614, 0, 0, 351, 16303, 21.52
2026/04/05 21:17:30.614, 0, 0, 351, 16303, 21.45
2026/04/05 21:17:31.614, 0, 0, 351, 16303, 21.34
2026/04/05 21:17:32.615, 0, 0, 351, 16303, 21.34
2026/04/05 21:17:33.615, 0, 0, 351, 16303, 21.39
2026/04/05 21:17:34.615, 0, 0, 351, 16303, 21.47
2026/04/05 21:17:35.615, 0, 0, 351, 16303, 21.62
2026/04/05 21:17:36.616, 0, 0, 351, 16303, 21.46
2026/04/05 21:17:37.616, 0, 0, 351, 16303, 21.57
2026/04/05 21:17:38.616, 0, 0, 351, 16303, 21.53
2026/04/05 21:17:39.616, 0, 0, 351, 16303, 21.52
2026/04/05 21:17:40.616, 0, 0, 351, 16303, 21.42
2026/04/05 21:17:41.617, 0, 0, 351, 16303, 21.55
2026/04/05 21:17:42.617, 0, 0, 351, 16303, 21.48
2026/04/05 21:17:43.617, 0, 0, 351, 16303, 21.45
2026/04/05 21:17:44.617, 0, 0, 351, 16303, 21.39
2026/04/05 21:17:45.617, 0, 0, 351, 16303, 21.28
2026/04/05 21:17:46.618, 0, 0, 351, 16303, 21.31
2026/04/05 21:17:47.618, 0, 0, 351, 16303, 21.41
2026/04/05 21:17:48.618, 0, 0, 351, 16303, 21.34
2026/04/05 21:17:49.618, 0, 0, 351, 16303, 21.49
2026/04/05 21:17:50.618, 0, 0, 351, 16303, 20.87
2026/04/05 21:17:51.619, 0, 0, 351, 16303, 21.03
2026/04/05 21:17:52.619, 0, 0, 351, 16303, 21.14
2026/04/05 21:17:53.619, 0, 0, 351, 16303, 21.20
2026/04/05 21:17:54.619, 0, 0, 351, 16303, 21.33
2026/04/05 21:17:55.619, 0, 0, 351, 16303, 21.26
2026/04/05 21:17:56.620, 0, 0, 351, 16303, 20.99
2026/04/05 21:17:57.620, 0, 0, 351, 16303, 21.08
2026/04/05 21:17:58.620, 0, 0, 351, 16303, 21.11
2026/04/05 21:17:59.620, 0, 0, 351, 16303, 21.12
2026/04/05 21:18:00.621, 0, 0, 351, 16303, 21.11
2026/04/05 21:18:01.621, 0, 0, 351, 16303, 21.19
2026/04/05 21:18:02.621, 0, 0, 351, 16303, 21.13
2026/04/05 21:18:03.621, 0, 0, 351, 16303, 21.19
2026/04/05 21:18:04.621, 0, 0, 351, 16303, 21.30
2026/04/05 21:18:05.622, 0, 0, 351, 16303, 21.34
2026/04/05 21:18:06.622, 0, 0, 351, 16303, 21.28
2026/04/05 21:18:07.622, 0, 0, 351, 16303, 21.41
2026/04/05 21:18:08.623, 0, 0, 351, 16303, 21.45
2026/04/05 21:18:09.623, 0, 0, 351, 16303, 21.61
2026/04/05 21:18:10.623, 0, 0, 351, 16303, 21.59
2026/04/05 21:18:11.623, 0, 0, 351, 16303, 21.51
2026/04/05 21:18:12.623, 0, 0, 351, 16303, 21.39
2026/04/05 21:18:13.624, 0, 0, 351, 16303, 21.34
